walk_visit_mean_L2,walk_visit_std_L2,walk_visit_p10_L2,walk_visit_p25_L2,walk_visit_p50_L2,walk_visit_p75_L2,walk_visit_p90_L2,walk_first_hit_mean_L2,walk_first_hit_std_L2,walk_first_hit_p10_L2,walk_first_hit_p25_L2,walk_first_hit_p50_L2,walk_first_hit_p75_L2,walk_first_hit_p90_L2,walk_out_entropy_mean_L2,walk_out_entropy_std_L2,walk_out_entropy_p10_L2,walk_out_entropy_p25_L2,walk_out_entropy_p50_L2,walk_out_entropy_p75_L2,walk_out_entropy_p90_L2,visit_weighted_var_L2,het_var_L2,het_cv_L2,path,label
0.0018050541516245488,0.0024602217505845995,0.0007166666666666667,0.0008208333333333334,0.0014666666666666667,0.0021125000000000002,0.002578333333333333,603.0704321315332,288.76682745558577,282.719999943456,405.899999949255,559.2666665641354,769.7749998982725,1011.2799998686679,2.181398405336298,0.39954461997875795,2.0791279176254696,2.079399878395158,2.079441541671701,2.196884696287538,2.302124032126855,0.006031241524505888,0.14732806715465138,0.8167284725825229,C:\Users\mxjli\Desktop\total\stage 1\TCGA-AO-A0J4-01Z-00-DX1.2EFC978E-8DF5-4254-9598-C0910B17C5C8.svs,0
0.0019267822736030828,0.0035654980869919777,0.0006833333333333333,0.0007666666666666667,0.0009166666666666666,0.0023333333333333335,0.002953333333333333,495.12978248110403,212.60037072854243,270.32499996620936,328.3392856703109,466.28571421910203,608.6517856327719,778.0285713174245,2.1675623253494054,0.45075191404059906,2.070273482110907,2.079441541671701,2.079441541671701,2.079441541671701,2.2658980124483143,0.006592496421575276,0.06597974515679106,1.2548939777724553,C:\Users\mxjli\Desktop\total\stage 1\TCGA-AO-A0JI-01Z-00-DX1.4DCDA545-B7E3-49DF-AB10-963E84BEB105.svs,0
0.0020964360587002098,0.005789895583019068,0.0010666666666666667,0.0012,0.0013166666666666667,0.0014666666666666667,0.0016666666666666668,391.4429197024978,247.671345407076,63.799999968099996,149.49999992525,418.49999979075,580.8181817653801,720.0181817527258,2.182120855950428,0.4649664351101884,2.07778108793346,2.079441541671701,2.079441541671701,2.079441541671701,2.298104001348948,0.005227742670599523,0.06905402911390297,1.2762689989243519,C:\Users\mxjli\Desktop\total\stage 1\TCGA-AR-A1AJ-01Z-00-DX1.34B9FCF0-74D8-4328-9B5A-698AD57EDA85.svs,0
0.0018018018018018018,0.002729947686518532,0.0003900000000000001,0.00045,0.00055,0.0030166666666666666,0.0037100000000000006,531.1821170152012,330.11639826615544,162.77499997965313,261.1874999673515,481.39999990372,752.7999998494399,981.2799998037441,2.1731944868147726,0.4578719330183514,2.078800151590786,2.079441541671701,2.079441541671701,2.079441541671701,2.3006438245510124,0.011578826468108223,0.10464158947270294,1.350939071558702,C:\Users\mxjli\Desktop\total\stage 1\TCGA-AR-A1AX-01Z-00-DX1.2389D54F-545E-499E-B392-DD731834460A.svs,0
0.0020833333333333333,0.0036511272675810785,0.0009,0.0010166666666666666,0.0013833333333333332,0.002183333333333333,0.0027016666666666673,486.8593005301516,215.73258185570762,255.3857142492306,341.3035713843874,444.3035713690615,603.6428570566225,763.3624999045797,2.1910586452922143,0.4375014962190496,2.07878136890835,2.079441541671701,2.079441541671701,2.1964139221050085,2.302134146407527,0.006428257102432278,0.1223615226421577,0.9919238651547664,C:\Users\mxjli\Desktop\total\stage 1\TCGA-B6-A0IP-01Z-00-DX1.3723A250-AA4B-4AFE-A692-C1311E9BA268.svs,0
0.0019646365422396855,0.005094614011629579,0.0009833333333333332,0.0010833333333333333,0.0012333333333333332,0.0014666666666666667,0.0019333333333333333,514.3069088996931,252.71984252286606,239.919999952016,345.19999996548,477.99999995219997,641.19999993588,852.359999897696,2.1644869467468464,0.4504079668284771,2.0683613810211856,2.079441541671701,2.079441541671701,2.079441541671701,2.2660843318169865,0.004239402053186491,0.1084872031299191,1.1674105035242115,C:\Users\mxjli\Desktop\total\stage 1\TCGA-B6-A0RN-01Z-00-DX1.0D02A3FB-D694-4A5B-80C1-CF1469E29BFD.svs,0
0.0018552875695732839,0.005983994867397936,0.0006,0.0009083333333333333,0.0012166666666666667,0.0013666666666666666,0.0014833333333333332,531.6437003606534,236.74480841388282,229.99999992333332,360.3333332132222,539.999999955,673.999999859625,833.5999997638665,2.194156994342185,0.45030468039362387,2.0784372487168232,2.079441541671701,2.079441541671701,2.1938405540817767,2.386085926643979,0.005036523927293409,0.10509515316700435,1.174736009517938,C:\Users\mxjli\Desktop\total\stage 1\TCGA-B6-A1KI-01Z-00-DX1.EFAA08A8-02EC-4A9B-AC6B-79BF2DC5A2AA.svs,0
0.0021413276231263384,0.0036754764514739784,0.0012833333333333334,0.0014666666666666667,0.0016166666666666666,0.0018666666666666666,0.002183333333333333,567.5454266628539,310.53690612491755,229.48571425293062,314.1785713864968,504.2499999369687,782.1874999022266,1004.7999998744001,2.183450504043747,0.3917180062863217,2.0719107939780153,2.0787014389900063,2.079441541671701,2.194029878430317,2.3012141407140034,0.00625502998887119,0.08689648822945692,0.7251644533772347,C:\Users\mxjli\Desktop\total\stage 1\TCGA-BH-A0B6-01Z-00-DX1.4D982935-F600-4F37-ABB5-13AF74F4FDC4.svs,0
0.002288329519450801,0.0043581809562161416,0.0010666666666666667,0.0011833333333333333,0.0014333333333333333,0.00225,0.002703333333333335,437.7173912458747,177.9753960249641,222.4857142563199,325.74999995928124,420.37499994745315,539.4999999325624,667.3142856189552,2.1905397246763223,0.4551619511966719,2.0719128402499503,2.079441541671701,2.079441541671701,2.181123762763955,2.295108090133724,0.009867317355435886,0.08798714837480215,1.0880104866042715,C:\Users\mxjli\Desktop\total\stage 1\TCGA-BH-A0BP-01Z-00-DX1.63A87C1D-87FA-494D-9836-74290B5DC30D.svs,0
0.0019455252918287938,0.0031495855577847857,0.0005833333333333334,0.0006666666666666666,0.0008,0.0026458333333333334,0.0033166666666666665,539.7432747344473,212.87603861825644,297.6499999503917,397.4166666225093,515.4999999140833,670.4999999161898,804.9374998893265,2.1928958581753695,0.45793561595059246,2.076542771056374,2.079441541671701,2.079441541671701,2.1844505945190362,2.388381705646522,0.010372773862158626,0.10557220547211507,1.2123425227573852,C:\Users\mxjli\Desktop\total\stage 1\TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E.svs,0
0.002109704641350211,0.002647860383474225,0.0008166666666666667,0.0009166666666666666,0.0019416666666666666,0.002479166666666667,0.0029333333333333334,487.7537974051276,249.19874996800206,221.019999955796,294.44999997055504,452.69999993209,639.3249999360675,820.309999917969,2.1797143867106157,0.4137755535159986,2.0725877172302303,2.078832550406216,2.079441541671701,2.1919691255058775,2.2973357241896237,0.008578332694570317,0.08250443705151939,0.855192766940048,C:\Users\mxjli\Desktop\total\stage 1\TCGA-BH-A0EA-01Z-00-DX1.85FF2B48-2AF7-4C15-A7E6-FCA68CAB76C7.svs,0
0.00199203187250996,0.004127400052921852,0.0007333333333333333,0.0008166666666666667,0.0009666666666666667,0.002329166666666667,0.002865000000000001,524.1490466023233,233.03595980973634,246.99999996471428,351.98660709414645,520.7946427873943,670.5937499161757,838.6553570245459,2.1827315251524193,0.4668094528154351,2.0774490086394786,2.079441541671701,2.079441541671701,2.079441541671701,2.2984994680244353,0.012976686436676852,0.10319882268028939,1.3292153197410312,C:\Users\mxjli\Desktop\total\stage 1\TCGA-BH-A0H6-01Z-00-DX1.0CF7253A-B42C-4778-B1C6-17EC78A039ED.svs,0
0.002061855670103093,0.006279853493615639,0.0010166666666666666,0.0011333333333333334,0.00125,0.0013666666666666666,0.0015,493.2370820954417,235.8219294733055,146.06666661797777,320.66666655977775,514.2499999571459,654.8333332787639,776.5999998186834,2.173514488507756,0.47276588092232347,2.077430361388492,2.079441541671701,2.079441541671701,2.079441541671701,2.288751795216048,0.0043351060981731675,0.0884354527992718,1.432827792251382,C:\Users\mxjli\Desktop\total\stage 1\TCGA-BH-A0HF-01Z-00-DX1.1EB2F7CE-54F4-4E41-A3CF-78209770B7CE.svs,0
0.002070393374741201,0.005757638421290614,0.00102,0.0011833333333333333,0.0013166666666666667,0.0014666666666666667,0.0016800000000000003,506.4452756624019,219.17790026811997,249.7090908863901,379.92045448070894,496.7272726821157,609.3636363082396,766.69090902121,2.1857029721135373,0.4605006596343603,2.0766681089595442,2.079441541671701,2.079441541671701,2.079441541671701,2.2991333165762287,0.0053833521218024614,0.09369948905669925,1.222234955691343,C:\Users\mxjli\Desktop\total\stage 1\TCGA-BH-A0HI-01Z-00-DX1.89DB9F79-0DCC-4C65-831E-96AE026C2C4E.svs,0
0.002369668246445498,0.006141902172063912,0.0011516666666666667,0.0013666666666666666,0.0015333333333333334,0.0016833333333333333,0.001898333333333334,442.5696250898642,195.05707048318763,237.5863635807592,325.8749999185312,419.55681811028745,537.6590908602128,658.1636363038034,2.2031616195400163,0.46869228075741987,2.076919215490315,2.079441541671701,2.079441541671701,2.1877915415292732,2.3837776642525967,0.007144075484328664,0.0939036992499158,1.1521243517093145,C:\Users\mxjli\Desktop\total\stage 1\TCGA-BH-A0HU-01Z-00-DX1.73B38904-E4F8-4F45-BD75-A27EC833B6DE.svs,0
0.0018248175182481751,0.00393728105985793,0.0007666666666666667,0.0008333333333333334,0.0010166666666666666,0.0018333333333333333,0.0023883333333333335,546.470965777661,209.48782775279554,292.8785713904004,395.4285713773852,526.3124999342109,673.0312499158711,835.1017856053995,2.1860592399504424,0.4462477848077484,2.0766664415487366,2.079441541671701,2.079441541671701,2.1861048873544506,2.3019733479406814,0.012985570887607507,0.08521683987716958,1.1845920403073877,C:\Users\mxjli\Desktop\total\stage 1\TCGA-BH-A0W7-01Z-00-DX1.93F11232-A1FB-4682-B744-3531D4DF11AF.svs,0
0.0019455252918287938,0.003035811703053864,0.00075,0.0008666666666666666,0.0017,0.0022166666666666667,0.0025666666666666667,513.6279722615614,202.08504120679882,267.99999995533335,380.49999995772225,501.7222221664753,643.2083332529328,767.6166665514768,2.175567117358975,0.4236911320202219,2.078001647074272,2.0793858341287352,2.079441541671701,2.187657376506201,2.3004045920215024,0.00704386294551066,0.09528049081701988,0.9499581899344486,C:\Users\mxjli\Desktop\total\stage 1\TCGA-BH-A1EU-01Z-00-DX1.5A0956EF-0100-47FD-9026-1994CF22D0F1.svs,0
0.0024752475247524753,0.003921444395736411,0.0013333333333333333,0.0014833333333333332,0.0019,0.0023166666666666665,0.00265,458.3578058104077,217.77032766085048,207.5857142560592,307.6919642431316,425.5892856572797,579.6071427743418,755.3249999055843,2.2013153479755743,0.42379113821720343,2.0787371647618014,2.079441541671701,2.079441541671701,2.196857523958676,2.3017738921832707,0.010785765219050357,0.0962083019160241,0.8411698034573711,C:\Users\mxjli\Desktop\total\stage 1\TCGA-D8-A13Y-01Z-00-DX2.0043D2BB-B04D-4A44-AAB1-1CAAD97AC246.svs,0
0.002008032128514056,0.005149086250095905,0.0010666666666666667,0.0012166666666666667,0.0013333333333333333,0.0015,0.0016550000000000002,507.83365677241994,213.49117004904406,257.139999948572,357.649999937415,497.29999992542,636.0749999204925,763.5999998702721,2.1890751040525562,0.4415448325960079,2.079117045909471,2.079441541671701,2.079441541671701,2.196403677267861,2.302378602558628,0.004137125787253207,0.11498845262620963,1.0327651525987562,C:\Users\mxjli\Desktop\total\stage 1\TCGA-D8-A1JU-01Z-00-DX1.355D93B4-E69E-417C-B3D1-3E1AAF1E02FE.svs,0
0.0020876826722338203,0.003119856042850873,0.00085,0.0009666666666666667,0.0018833333333333334,0.0023166666666666665,0.0026666666666666666,498.4924030882269,224.24497807979122,248.75555552515308,352.41666660793055,481.2222221687531,616.333333264852,760.4222221039382,2.1885432123662314,0.427801181868144,2.0789829113278913,2.079441541671701,2.079441541671701,2.196902811178755,2.3023519545602547,0.011355356955999055,0.11830490627006462,0.9071293031857482,C:\Users\mxjli\Desktop\total\stage 1\TCGA-D8-A27M-01Z-00-DX1.3020D223-2400-4A2D-8BFE-08A5B78FE13B.svs,0
0.0020408163265306124,0.005190651440056417,0.0010316666666666668,0.0011875,0.0013666666666666666,0.0015166666666666666,0.0017166666666666667,466.2838321291245,195.0378862350697,252.59999994948,325.39999993491995,441.749999933715,571.9249999285375,751.159999849768,2.1978218351278374,0.44016641054176253,2.079381087151577,2.079441541671701,2.079441541671701,2.197144054422592,2.302563292762404,0.003107798431335359,0.1516105124546,0.9964285887906565,C:\Users\mxjli\Desktop\total\stage 1\TCGA-D8-A27P-01Z-00-DX1.EF426996-D0DC-4418-BEC4-F7CE3C82C869.svs,0
0.00202020202020202,0.004101693193346084,0.0011,0.0012166666666666667,0.0014,0.00175,0.002116666666666667,509.5158248462606,226.2909183761347,260.0249999674969,354.68749995566407,478.28571421738775,623.8035713450437,826.0178570337059,2.1911020203972895,0.4247286372334295,2.078981708612706,2.0794411552801915,2.079441541671701,2.1967021770980866,2.302466239606578,0.008001858815102778,0.1254668897409126,0.9159049613557988,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E2-A14S-01Z-00-DX1.5C332E99-7296-473A-9917-7EFC38A8251D.svs,0
0.0018975332068311196,0.003485568305044881,0.00085,0.000975,0.00135,0.0019166666666666666,0.002323333333333334,603.5708185705024,256.00300134934497,288.7749999639031,430.7142856527551,597.142857057551,766.2142856048265,941.1749998823532,2.195710144415416,0.42595603331891246,2.079299821563882,2.079441541671701,2.079441541671701,2.196934417978403,2.30250126921853,0.010321822560928947,0.10960054239592126,0.956314273222237,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E2-A14Z-01Z-00-DX1.A1344A78-1842-4578-8CDE-921E50656891.svs,0
0.001976284584980237,0.0040826223127343126,0.0008666666666666666,0.00095,0.0011333333333333334,0.0020458333333333335,0.002541666666666667,539.9614576688166,307.23735700955893,248.4999999645,335.3303570994427,464.92857136215304,673.8124999157734,947.9999998645715,2.1898079132209083,0.45018575225676644,2.079225834079473,2.079441541671701,2.079441541671701,2.1569621930715885,2.3025515418208182,0.010789760780202294,0.12582786554160172,1.1195722669871724,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E2-A158-01Z-00-DX1.994C60FE-E651-4224-95E7-4669834F2338.svs,0
0.0017985611510791368,0.0038953464478655086,0.0008333333333333334,0.0009166666666666666,0.0011166666666666666,0.0017166666666666667,0.002183333333333333,603.2881551083551,261.12402468784444,329.66071424156405,417.9062499421635,562.687499929664,732.8437499083946,934.6428570177118,2.1891831877607317,0.4350434123816379,2.0765454526819074,2.079441541671701,2.079441541671701,2.1933935321972777,2.3019675215028843,0.01051861407523686,0.11503087144107954,1.0708007892527278,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E2-A15F-01Z-00-DX1.F022214A-3F0C-4DA4-A0EE-735D27480A45.svs,0
0.002,0.00408274471948032,0.0010316666666666668,0.00115,0.0013333333333333333,0.0017666666666666666,0.0021850000000000003,570.0480927785195,250.97851119877697,308.59999996142506,400.2187499499727,542.9374999321328,682.0714284739897,908.471428441647,2.1836337900432228,0.4316700250069727,2.078119675177764,2.079438045577108,2.079441541671701,2.193534365284087,2.3012894053790096,0.0076331351894832825,0.11025234701201438,0.9749294065623526,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E2-A1BC-01Z-00-DX1.FD19F2F8-497F-4D7D-97C6-271DC6B75173.svs,0
0.002,0.0035884216586125994,0.0008166666666666667,0.0009166666666666666,0.0011833333333333333,0.0022166666666666667,0.0026666666666666666,520.0645356444949,221.86278987441463,262.14999996676875,360.8348213818567,494.94642850513935,671.8035713415928,830.339285609009,2.196089345576931,0.4417758694311924,2.0788167918036375,2.079441541671701,2.079441541671701,2.1966145210035517,2.302537195374789,0.01243148896322371,0.11258507321104287,1.0550795822732795,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E2-A1IH-01Z-00-DX1.816F0C54-D87E-4E23-891B-98169F5B439B.svs,0
0.0017730496453900709,0.005361459950032425,0.0007333333333333333,0.0009166666666666666,0.0011833333333333333,0.00135,0.0014833333333333332,584.071625727961,242.13363753457187,313.0499999217375,439.5852271802948,555.1363635858967,731.812499817047,899.2749997751812,2.1898382662339033,0.4279059258001911,2.079024796293988,2.079441541671701,2.079441541671701,2.196387259800132,2.302545365368551,0.003066680545775571,0.14242717377899225,1.000877587108391,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E2-A1IJ-01Z-00-DX1.00093877-7B01-42D3-857C-987BC1F604A3.svs,0
0.0018248175182481751,0.005416545896758963,0.0008833333333333333,0.0009666666666666667,0.0010666666666666667,0.0013,0.00165,576.7940360917087,267.623269551345,189.49999995262502,379.60795446563367,585.0795453549615,766.9545453848223,904.972727190457,2.1792092635777753,0.46351108859942125,2.0792754623075473,2.079441541671701,2.079441541671701,2.079441541671701,2.3020913109662424,0.0021237651184508027,0.1338570097026777,1.4152724088162674,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E2-A1IN-01Z-00-DX1.F63F004F-847D-41B0-BAEF-3189D4965838.svs,0
0.0017889087656529517,0.0038782634608161134,0.00085,0.00095,0.0011166666666666666,0.0017166666666666667,0.0020666666666666667,561.7742460272117,217.4358019951514,326.59999995334283,409.67857137371107,520.714285639898,689.1339284791338,863.7714284480327,2.192009311552319,0.4318760977082378,2.0788331583606974,2.079441541671701,2.079441541671701,2.195733515272538,2.31575660543174,0.007213719418055082,0.12241558942013682,1.0252347878028263,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E2-A1LH-01Z-00-DX1.F85384B7-1EBF-4F57-A45B-4A668B68E535.svs,0
0.0017953321364452422,0.0032303442281642735,0.0007333333333333333,0.0008333333333333334,0.0013333333333333333,0.00195,0.0024,1074.7013998520374,435.1949628080181,382.499999904375,739.8571427514489,1162.6666665374814,1409.8888887322346,1598.319999840168,2.187113315685151,0.42626264726165275,2.0784824544978817,2.079441541671701,2.079441541671701,2.195959609142196,2.302419571403769,0.009503295778735097,0.1331390517805478,0.981836799319046,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E2-A576-01Z-00-DX1.2E045763-7EB0-48F5-8C47-E4B84287D739.svs,0
0.002141327623126338,0.005849451706825901,0.0011166666666666666,0.0012333333333333332,0.0013666666666666666,0.0015166666666666666,0.0016833333333333333,443.92678600081047,204.80289841943002,197.4499999506375,296.38636358583415,427.9090908701901,569.5454544936777,716.4545453894133,2.1632054632005886,0.46691224168703027,2.0377480101788747,2.079441541671701,2.079441541671701,2.079441541671701,2.2543318184215018,0.001911066879849003,0.02663494717354738,1.3198027906502734,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E9-A1R4-01Z-00-DX1.B04D5A22-8CE5-49FD-8510-14444F46894D.svs,0
0.0020202020202020198,0.005744111058809106,0.00075,0.0008333333333333334,0.0009333333333333333,0.0010666666666666667,0.0031900000000000014,685.2419068793497,312.7674777325372,186.84999995328752,508.68181813557436,693.4545453915041,897.459090823426,1092.181818082529,2.162117571454428,0.5021363778122934,2.079441541671701,2.079441541671701,2.079441541671701,2.079441541671701,2.1521215434094376,0.001867959698698528,0.03616324306147688,2.347774082531957,C:\Users\mxjli\Desktop\total\stage 1\TCGA-E9-A22B-01Z-00-DX1.01692f98-bd7c-4b02-990c-53560276baa0.svs,0
0.002036659877800407,0.004659529167362976,0.0009166666666666666,0.0010333333333333334,0.0011833333333333333,0.0018833333333333334,0.0023666666666666667,499.52636902072715,213.79782082564336,226.83333329552778,360.22222217218825,493.9999999176667,616.8888888031697,782.5555554686049,2.186678875767602,0.45793453126158745,2.0736482405728216,2.079441541671701,2.079441541671701,2.180124946131315,2.2995609199294176,0.010858988407637483,0.07835849025353255,1.2184981260942138,C:\Users\mxjli\Desktop\total\stage 1\TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037.svs,0
0.0022172949002217295,0.002884865525509308,0.0006,0.0006833333333333333,0.00085,0.0032500000000000003,0.0038666666666666667,425.0257205524935,194.40836939407023,207.19999997928,285.049999971495,395.79999996042,535.549999946445,679.999999864,2.195453922324509,0.45879616300002823,2.0742177652887266,2.079441541671701,2.079441541671701,2.187959268949765,2.302204974507557,0.02131336717188967,0.06350215833318332,1.1417521615405932,C:\Users\mxjli\Desktop\total\stage 1\TCGA-LL-A5YO-01Z-00-DX1.B5B6DFDB-1020-41FF-AA50-9C633E17DE5F.svs,0
0.0019120458891013384,0.0035008628029397273,0.00085,0.0009833333333333332,0.0012666666666666666,0.0019916666666666668,0.0024,584.0224664617216,252.8773433133236,303.1499999621062,401.92857137115305,540.7142856370408,726.9374999091328,937.6107141551007,2.184721827137726,0.42633398065873107,2.0675190616778494,2.079441541671701,2.079441541671701,2.1881980660325966,2.3006564291078266,0.014225725208486122,0.08094072828031927,0.9872152375647458,C:\Users\mxjli\Desktop\total\stage 1\TCGA-LL-A73Y-01Z-00-DX1.50C20931-3AA9-40B4-8A73-56B1976423A8.svs,0
0.0019646365422396855,0.0030311374753057238,0.0008666666666666666,0.0009833333333333332,0.0016,0.00215,0.0024833333333333335,589.6378792087569,280.912119458309,267.99999995533335,367.55555551471605,546.3333332422777,761.3333332487407,1018.7777776645802,2.1767090238244875,0.4135728307585581,2.0710211515293944,2.078125955686737,2.079441541671701,2.1856119514827492,2.2956289391463605,0.008567927120332965,0.10897407962406415,0.8746996656858943,C:\Users\mxjli\Desktop\total\stage 1\TCGA-OL-A5RU-01Z-00-DX1.A48CAF2D-9310-4611-B27D-400F3A324607.svs,0
